AccidentDatetime,CaseNumber,ORI,HouseNumber,StreetPrefix,StreetPreType,StreetName,StreetType,StreetSuffix,XStreetPrefix,XStreetPreType,XStreetName,XStreetType,XStreetSuffix,UnitNumber,UnitType,DriverPedCondition,ChemicalTest,ContributingFactors
11/29/2023,2023-00080655,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
11/30/2023,2023-00080668,OK0140200,,W,,BOYD,ST,,,,PARRINGTON,OVAL,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080668,OK0140200,,W,,BOYD,ST,,,,PARRINGTON,OVAL,,1,D - Driver,Apparently Normal,None Given,Human Element
11/29/2023,2023-00080719,OK0140200,,,,60TH,AVE,NW,W,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,Brakes
11/29/2023,2023-00080719,OK0140200,,,,60TH,AVE,NW,W,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/29/2023,2023-00080733,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/29/2023,2023-00080733,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
11/29/2023,2023-00080777,OK0140200,,S,,PICKARD,AVE,,,,MCNAMEE,ST,,1,D - Driver,Emotional,None Given,Incident Report
11/29/2023,2023-00080777,OK0140200,,S,,PICKARD,AVE,,,,MCNAMEE,ST,,2,P - Pedestrian,Emotional,Not Applicable,Incident Report
11/30/2023,2023-00080800,OK0140200,,,,12TH,AVE,SE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
11/30/2023,2023-00080801,OK0140200,,,,108TH,AVE,SE,E,,STATE HWY 9,HWY,,1,D - Driver,Sleepy,None Given,Inattention Other
11/29/2023,2023-00080804,OK0140200,,W,,LINDSEY,ST,,,,CHAUTAUQUA,AVE,,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
11/29/2023,2023-00080804,OK0140200,,W,,LINDSEY,ST,,,,CHAUTAUQUA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080837,OK0140200,,W,,LINDSEY,ST,,,,MCGEE,DR,,1,D - Driver,Apparently Normal,None Given,Turn About/U Turn
11/30/2023,2023-00080837,OK0140200,,W,,LINDSEY,ST,,,,MCGEE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080839,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,1,D - Driver,Very Tired,None Given,Inattention Other
11/30/2023,2023-00080839,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080931,OK0140200,,E,,BOYD,ST,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Brakes
11/30/2023,2023-00080931,OK0140200,,E,,BOYD,ST,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080962,OK0140200,,,,12TH,AVE,SE,E,,BOYD,ST,,1,D - Driver,Apparently Normal,None Given,Weather Condition
11/30/2023,2023-00080962,OK0140200,,,,12TH,AVE,SE,E,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080966,OK0140200,,,,N I35 SB / MM 110.5,,,,,,,,1,D - Driver,Apparently Normal,None Given,Rain or Wet Roadway
11/30/2023,2023-00080972,OK0140200,,E,,FRANKLIN,RD,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
11/30/2023,2023-00080972,OK0140200,,E,,FRANKLIN,RD,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080975,OK0140200,,,,ROCK CREEK,TRL,,N,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,Rain or Wet Roadway
11/30/2023,2023-00080975,OK0140200,,,,ROCK CREEK,TRL,,N,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080984,OK0140200,,W,,ROBINSON,ST,,,,WOODS,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
11/30/2023,2023-00080984,OK0140200,,W,,ROBINSON,ST,,,,WOODS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080984,OK0140200,,W,,ROBINSON,ST,,,,WOODS,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080985,OK0140200,,N,,INTERSTATE,DR,,,,COPPERFIELD,DR,,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
11/30/2023,2023-00080985,OK0140200,,N,,INTERSTATE,DR,,,,COPPERFIELD,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080999,OK0140200,,,,CHAUTAUQUA,AVE,,,,CANADIAN TRAILS,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/30/2023,2023-00080999,OK0140200,,,,CHAUTAUQUA,AVE,,,,CANADIAN TRAILS,DR,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
12/1/2023,2023-00081079,OK0140200,,N,,INTERSTATE,DR,,W,,ROBINSON,ST,,1,D - Driver,Drinking - Ability Impaired,None Given,Alcohol DUI/DWI
12/1/2023,2023-00081096,OK0140200,,,,24TH,AVE,NE,,,JACKSON,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/1/2023,2023-00081096,OK0140200,,,,24TH,AVE,NE,,,JACKSON,DR,,1,D - Driver,Apparently Normal,None Given,Inattention Other
11/30/2023,2023-00081140,OK0140200,,,,CASCADE,BLVD,,,,BRIGHT,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
12/1/2023,2023-00081144,OK0140200,,,,COLLEGE,AVE,,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,To Vehicle on Right
12/1/2023,2023-00081144,OK0140200,,,,COLLEGE,AVE,,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/1/2023,2023-00081191,OK0140200,,W,,GRAY,ST,,N,,JAMES GARNER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/1/2023,2023-00081191,OK0140200,,W,,GRAY,ST,,N,,JAMES GARNER,AVE,,1,D - Driver,Apparently Normal,None Given,Left
12/1/2023,2023-00081210,OK0140200,,W,,LINDSEY,ST,,,,ED NOBLE,PKWY,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
12/1/2023,2023-00081210,OK0140200,,W,,LINDSEY,ST,,,,ED NOBLE,PKWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/1/2023,2023-00081221,OK0140200,,E,,COMANCHE,ST,,S,,PORTER,AVE,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
12/1/2023,2023-00081221,OK0140200,,E,,COMANCHE,ST,,S,,PORTER,AVE,,2,P - Pedestrian,Apparently Normal,None Given,Pedestrian Action
12/1/2023,2023-00081243,OK0140200,,E,,ROBINSON,ST,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,From Stop Sign
12/1/2023,2023-00081243,OK0140200,,E,,ROBINSON,ST,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/1/2023,2023-00081251,OK0140200,,E,,CEDAR LANE,RD,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Traffic Condition
12/1/2023,2023-00081251,OK0140200,,E,,CEDAR LANE,RD,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/1/2023,2023-00081267,OK0140200,,W,,ROBINSON,ST,,N,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
12/1/2023,2023-00081267,OK0140200,,W,,ROBINSON,ST,,N,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/1/2023,2023-00081267,OK0140200,,W,,ROBINSON,ST,,N,,INTERSTATE,DR,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/1/2023,2023-00081301,OK0140200,,,,24TH,AVE,SE,E,,IMHOFF,RD,,1,D - Driver,Drinking - Ability Impaired,Test Refused,Alcohol DUI/DWI
12/2/2023,2023-00081416,OK0140200,,W,,ROCK CREEK,RD,,,,48TH,AVE,NW,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
12/2/2023,2023-00081416,OK0140200,,W,,ROCK CREEK,RD,,,,48TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/2/2023,2023-00081427,OK0140200,,W,,ROBINSON,ST,,N,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
12/2/2023,2023-00081427,OK0140200,,W,,ROBINSON,ST,,N,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/2/2023,2023-00081449,OK0140200,,,,ALAMEDA,DR,,,,84TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
12/2/2023,2023-00081449,OK0140200,,,,ALAMEDA,DR,,,,84TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
12/2/2023,2023-00081457,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Inattention Other
12/2/2023,2023-00081457,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/2/2023,2023-00081475,OK0140200,,W,,COMANCHE,ST,,S,,BERRY,RD,,1,D - Driver,Ill (sick),None Given,No Improper Action by Driver
12/2/2023,2023-00081475,OK0140200,,W,,COMANCHE,ST,,S,,BERRY,RD,,2,C - Parked Car,Unknown,None Given,No Improper Action by Driver
12/2/2023,2023-00081524,OK0140200,,W,,INDIAN HILLS,RD,,N,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
12/2/2023,2023-00081524,OK0140200,,W,,INDIAN HILLS,RD,,N,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/2/2023,2023-00081535,OK0140200,,W,,BOYD,ST,,,,BUD WILKINSON,DR,,1,D - Driver,Unknown,None Given,On Curve/Turn
12/4/2023,2023-00081766,OK0140200,,,,PRIVATE PROPERTY / 1230 CREEKSIDE DR,,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,Incident Report
12/4/2023,2023-00081766,OK0140200,,,,PRIVATE PROPERTY / 1230 CREEKSIDE DR,,,,,,,,1,D - Driver,Unknown,None Given,Incident Report
12/4/2023,2023-00081790,OK0140200,,N,,INTERSTATE,DR,,,,I35 SB OFF RAMP 114,RAMP,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
12/4/2023,2023-00081790,OK0140200,,N,,INTERSTATE,DR,,,,I35 SB OFF RAMP 114,RAMP,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/4/2023,2023-00081815,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
12/4/2023,2023-00081815,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/4/2023,2023-00081862,OK0140200,,,,ALAMEDA,ST,,,,ANDOVER,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/4/2023,2023-00081862,OK0140200,,,,ALAMEDA,ST,,,,ANDOVER,DR,,1,B - Bicyclist,Apparently Normal,None Given,Pedestrian Action
12/4/2023,2023-00081937,OK0140200,,W,,BOYD,ST,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
12/4/2023,2023-00081937,OK0140200,,W,,BOYD,ST,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
12/4/2023,2023-00081937,OK0140200,,W,,BOYD,ST,,S,,BERRY,RD,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/4/2023,2023-00081968,OK0140200,,W,,ROBINSON,ST,,N,,FLOOD,AVE,,1,D - Driver,Apparently Normal,None Given,Improper Use of Lane
12/4/2023,2023-00081968,OK0140200,,W,,ROBINSON,ST,,N,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,Improper Use of Lane
12/4/2023,2023-00081983,OK0140200,,,,12TH,AVE,NE,E,,ROCK CREEK,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/4/2023,2023-00081983,OK0140200,,,,12TH,AVE,NE,E,,ROCK CREEK,RD,,1,D - Driver,Apparently Normal,None Given,Human Element
12/5/2023,2023-00082057,OK0140200,,,,CLASSEN,BLVD,,,,ANN BRANDEN,BLVD,,1,D - Driver,Apparently Normal,None Given,From Yield Sign
12/5/2023,2023-00082057,OK0140200,,,,CLASSEN,BLVD,,,,ANN BRANDEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/5/2023,2023-00082090,OK0140200,,,,I35 SB OFF RAMP 108A RAMP / LINDSEY ST,,,,,,,,1,D - Driver,Apparently Normal,None Given,Human Element
12/5/2023,2023-00082090,OK0140200,,,,I35 SB OFF RAMP 108A RAMP / LINDSEY ST,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/5/2023,2023-00082095,OK0140200,,E,,LINDSEY,ST,,,,CHEROKEE,LN,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
12/5/2023,2023-00082095,OK0140200,,E,,LINDSEY,ST,,,,CHEROKEE,LN,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/5/2023,2023-00082168,OK0140200,,N,,FLOOD,AVE,,W,,HAYES,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
12/5/2023,2023-00082168,OK0140200,,N,,FLOOD,AVE,,W,,HAYES,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/5/2023,2023-00082177,OK0140200,,,,N FLOOD AVE / W FRANKLIN RD,,,,,,,,1,D - Driver,Apparently Normal,None Given,Failed to Stop Other
12/5/2023,2023-00082177,OK0140200,,,,N FLOOD AVE / W FRANKLIN RD,,,,,,,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/5/2023,2023-00082177,OK0140200,,,,N FLOOD AVE / W FRANKLIN RD,,,,,,,,2,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
12/6/2023,2023-00082288,OK0140200,,E,,LINDSEY,ST,,,,36TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Inattention Other
12/6/2023,2023-00082379,OK0140200,,W,,TECUMSEH,RD,,N,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
12/6/2023,2023-00082379,OK0140200,,W,,TECUMSEH,RD,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/6/2023,2023-00082414,OK0140200,,W,,TECUMSEH,RD,,,,TECUMSEH,DR,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
12/6/2023,2023-00082414,OK0140200,,W,,TECUMSEH,RD,,,,TECUMSEH,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/6/2023,2023-00082429,OK0140200,,W,,ROBINSON,ST,,,,HIGHLAND,PKWY,,1,D - Driver,Apparently Normal,None Given,Left
12/6/2023,2023-00082429,OK0140200,,W,,ROBINSON,ST,,,,HIGHLAND,PKWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/7/2023,2023-00082533,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/7/2023,2023-00082533,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Private Drive
12/7/2023,2023-00082581,OK0140200,,E,,CEDAR LANE,RD,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
12/7/2023,2023-00082581,OK0140200,,E,,CEDAR LANE,RD,,,,CLASSEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/7/2023,2023-00082623,OK0140200,,W,,BROOKS,ST,,S,,PICKARD,AVE,,1,D - Driver,Apparently Normal,None Given,Private Drive
12/7/2023,2023-00082623,OK0140200,,W,,BROOKS,ST,,S,,PICKARD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/7/2023,2023-00082645,OK0140200,,S,,PORTER,AVE,,E,,APACHE,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/7/2023,2023-00082645,OK0140200,,S,,PORTER,AVE,,E,,APACHE,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
12/7/2023,2023-00082682,OK0140200,,,,ED NOBLE,PKWY,,,,WILLIAM PEREIRA,DR,,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
12/7/2023,2023-00082682,OK0140200,,,,ED NOBLE,PKWY,,,,WILLIAM PEREIRA,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/7/2023,2023-00082686,OK0140200,,,,PRIVATE PROPERTY / 2040 24TH AVE NW,,,,,,,,2,D - Driver,Apparently Normal,None Given,Incident Report
12/7/2023,2023-00082686,OK0140200,,,,PRIVATE PROPERTY / 2040 24TH AVE NW,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
12/7/2023,2023-00082693,OK0140200,2400,,,CLASSEN,BLVD,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/7/2023,2023-00082693,OK0140200,2400,,,CLASSEN,BLVD,,,,,,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
12/8/2023,2023-00082776,OK0140200,,N,,PORTER,AVE,,,,HIGHLAND VILLAGE,DR,,1,D - Driver,Under the Influence of Medication,None Given,Disregarded Warning Signal
12/8/2023,2023-00082776,OK0140200,,N,,PORTER,AVE,,,,HIGHLAND VILLAGE,DR,,2,D - Driver,Apparently Normal,Not Applicable,No Improper Action by Driver
12/8/2023,2023-00082784,OK0140200,,N,,PORTER,AVE,,E,,ROCK CREEK,RD,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
12/8/2023,2023-00082784,OK0140200,,N,,PORTER,AVE,,E,,ROCK CREEK,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/8/2023,2023-00082785,OK0140200,,W,,ROBINSON,ST,,,,STUBBEMAN,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/8/2023,2023-00082785,OK0140200,,W,,ROBINSON,ST,,,,STUBBEMAN,AVE,,1,D - Driver,Other,None Given,Inattention Other
12/8/2023,2023-00082785,OK0140200,,W,,ROBINSON,ST,,,,STUBBEMAN,AVE,,2,D - Driver,Apparently Normal,None Given,Human Element
12/8/2023,2023-00082802,OK0140200,,W,,LINDSEY,ST,,,,ED NOBLE,PKWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/8/2023,2023-00082802,OK0140200,,W,,LINDSEY,ST,,,,ED NOBLE,PKWY,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
12/8/2023,2023-00082855,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Brakes
12/8/2023,2023-00082855,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/8/2023,2023-00082891,OK0140200,,,,36TH,AVE,SW,,,WESTERN VIEW,DR,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
12/8/2023,2023-00082891,OK0140200,,,,36TH,AVE,SW,,,WESTERN VIEW,DR,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
12/8/2023,2023-00082914,OK0140200,,,,12TH,AVE,SE,E,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/8/2023,2023-00082914,OK0140200,,,,12TH,AVE,SE,E,,BOYD,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/8/2023,2023-00082914,OK0140200,,,,12TH,AVE,SE,E,,BOYD,ST,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
12/9/2023,2023-00083038,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Distracted by Passenger in Vehicle
12/9/2023,2023-00083038,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/8/2023,2023-00083050,OK0140200,,,,TOWN PARK,RD,,,,POTOMAC,DR,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
12/8/2023,2023-00083050,OK0140200,,,,TOWN PARK,RD,,,,POTOMAC,DR,,2,D - Driver,Not Applicable,Not Applicable,No Improper Action by Driver
12/9/2023,2023-00083088,OK0140200,,E,,GRAY,ST,,N,,CRAWFORD,AVE,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
12/9/2023,2023-00083088,OK0140200,,E,,GRAY,ST,,N,,CRAWFORD,AVE,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
12/9/2023,2023-00083097,OK0140200,,,,CLASSEN,BLVD,,,,ANN BRANDEN,BLVD,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
12/9/2023,2023-00083097,OK0140200,,,,CLASSEN,BLVD,,,,ANN BRANDEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/9/2023,2023-00083112,OK0140200,,W,,GRAY,ST,,N,,WEBSTER,AVE,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
12/9/2023,2023-00083112,OK0140200,,W,,GRAY,ST,,N,,WEBSTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/9/2023,2023-00083125,OK0140200,,E,,STATE HWY 9,HWY,,,,60TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/9/2023,2023-00083125,OK0140200,,E,,STATE HWY 9,HWY,,,,60TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
12/9/2023,2023-00083138,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
12/9/2023,2023-00083138,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/10/2023,2023-00083196,OK0140200,,W,,TECUMSEH,RD,,N,,FLOOD,AVE,,1,D - Driver,Odor of Alcohol Beverage,None Given,For Traffic Signal
12/10/2023,2023-00083196,OK0140200,,W,,TECUMSEH,RD,,N,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/10/2023,2023-00083312,OK0140200,,N,,FLOOD,AVE,,W,,ROCK CREEK,RD,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
12/10/2023,2023-00083312,OK0140200,,N,,FLOOD,AVE,,W,,ROCK CREEK,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/10/2023,2023-00083332,OK0140200,,N,,INTERSTATE,DR,,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/10/2023,2023-00083332,OK0140200,,N,,INTERSTATE,DR,,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
12/11/2023,2023-00083429,OK0140200,,N,,FLOOD,AVE,,,,TECUMSEH,DR,,2,D - Driver,Unknown,None Given,Improper Act Other Unkn
12/11/2023,2023-00083429,OK0140200,,N,,FLOOD,AVE,,,,TECUMSEH,DR,,1,P - Pedestrian,Other,Not Applicable,Pedestrian Action
12/11/2023,2023-00083444,OK0140200,,,,JENKINS,AVE,,,,4TH,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
12/11/2023,2023-00083444,OK0140200,,,,JENKINS,AVE,,,,4TH,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/11/2023,2023-00083521,OK0140200,,E,,MAIN,ST,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
12/11/2023,2023-00083521,OK0140200,,E,,MAIN,ST,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/11/2023,2023-00083590,OK0140200,,,,OAK TREE,AVE,,,,12TH,AVE,SE,2,B - Bicyclist,Apparently Normal,None Given,To Vehicle in Intersection
12/11/2023,2023-00083590,OK0140200,,,,OAK TREE,AVE,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
12/12/2023,2023-00083717,OK0140200,,N,,PORTER,AVE,,W,,ROCK CREEK,RD,,1,D - Driver,Apparently Normal,None Given,Brakes
12/12/2023,2023-00083717,OK0140200,,N,,PORTER,AVE,,W,,ROCK CREEK,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/12/2023,2023-00083771,OK0140200,,,,CAMPUS CREST,DR,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
12/12/2023,2023-00083771,OK0140200,,,,CAMPUS CREST,DR,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/12/2023,2023-00083774,OK0140200,,W,,MAIN,ST,,,,WYLIE,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/12/2023,2023-00083774,OK0140200,,W,,MAIN,ST,,,,WYLIE,RD,,1,D - Driver,Apparently Normal,None Given,Improper Use of Lane
12/12/2023,2023-00083841,OK0140200,,N,,FLOOD,AVE,,W,,TECUMSEH,RD,,1,D - Driver,Unknown,None Given,Changed Lanes Unsafely
12/12/2023,2023-00083841,OK0140200,,N,,FLOOD,AVE,,W,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
12/12/2023,2023-00083879,OK0140200,,,,24TH,AVE,NW,,,MOUNT WILLIAMS,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
