AccidentDatetime,CaseNumber,ORI,HouseNumber,StreetPrefix,StreetPreType,StreetName,StreetType,StreetSuffix,XStreetPrefix,XStreetPreType,XStreetName,XStreetType,XStreetSuffix,UnitNumber,UnitType,DriverPedCondition,ChemicalTest,ContributingFactors
10/19/2022,2022-00065307,OK0140200,,,,24TH,AVE,NE,,,ALEX PLAZA,DR,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/19/2022,2022-00065307,OK0140200,,,,24TH,AVE,NE,,,ALEX PLAZA,DR,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/19/2022,2022-00065307,OK0140200,,,,24TH,AVE,NE,,,ALEX PLAZA,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/19/2022,2022-00065329,OK0140200,,W,,MAIN,ST,,,,26TH,DR,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/19/2022,2022-00065329,OK0140200,,W,,MAIN,ST,,,,26TH,DR,SW,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
10/20/2022,2022-00065393,OK0140200,,W,,MAIN,ST,,N,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Human Element
10/20/2022,2022-00065393,OK0140200,,W,,MAIN,ST,,N,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/20/2022,2022-00065399,OK0140200,,N,,FLOOD,AVE,,W,,ROCK CREEK,RD,,1,D - Driver,Apparently Normal,None Given,Failed to Stop Other
10/20/2022,2022-00065399,OK0140200,,N,,FLOOD,AVE,,W,,ROCK CREEK,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/20/2022,2022-00065475,OK0140200,,S,,WEBSTER,AVE,,W,,SYMMES,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/20/2022,2022-00065475,OK0140200,,S,,WEBSTER,AVE,,W,,SYMMES,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/20/2022,2022-00065477,OK0140200,,,,PRIVATE PROPERTY / 850 ED NOBLE,,,,,,,,1,D - Driver,Apparently Normal,None Given,To Pedestrian
10/20/2022,2022-00065477,OK0140200,,,,PRIVATE PROPERTY / 850 ED NOBLE,,,,,,,,2,P - Pedestrian,Apparently Normal,None Given,Fail to Yield Other
10/20/2022,2022-00065497,OK0140200,,E,,CONSTITUTION,ST,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/20/2022,2022-00065497,OK0140200,,E,,CONSTITUTION,ST,,,,CLASSEN,BLVD,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/20/2022,2022-00065565,OK0140200,,E,,INDIAN HILLS,RD,,,,36TH,AVE,NE,1,D - Driver,Unknown,Blood,Incident Report
10/21/2022,2022-00065613,OK0140200,,,,12TH,AVE,NW,W,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/21/2022,2022-00065613,OK0140200,,,,12TH,AVE,NW,W,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/21/2022,2022-00065622,OK0140200,,,,24TH,AVE,SW,,,SPRINGER,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/21/2022,2022-00065622,OK0140200,,,,24TH,AVE,SW,,,SPRINGER,DR,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/21/2022,2022-00065714,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
10/21/2022,2022-00065714,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/21/2022,2022-00065714,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/21/2022,2022-00065715,OK0140200,,W,,BOYD,ST,,,,CHAUTAUQUA,AVE,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
10/21/2022,2022-00065715,OK0140200,,W,,BOYD,ST,,,,CHAUTAUQUA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/22/2022,2022-00065786,OK0140200,,W,,BOYD,ST,,,,BUCHANAN,AVE,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
10/22/2022,2022-00065786,OK0140200,,W,,BOYD,ST,,,,BUCHANAN,AVE,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
10/22/2022,2022-00065886,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
10/22/2022,2022-00065886,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/22/2022,2022-00065886,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/22/2022,2022-00065896,OK0140200,,,,12TH,AVE,NE,E,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
10/22/2022,2022-00065896,OK0140200,,,,12TH,AVE,NE,E,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/22/2022,2022-00065945,OK0140200,,,,PRIVATE PROPERTY / 601 12TH AVE NE,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/22/2022,2022-00065945,OK0140200,,,,PRIVATE PROPERTY / 601 12TH AVE NE,,,,,,,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
10/22/2022,2022-00066044,OK0140200,,,,ANN BRANDEN,BLVD,,,,24TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/23/2022,2022-00066052,OK0140200,,,,48TH,AVE,NW,W,,FRANKLIN,RD,,1,D - Driver,Apparently Normal,None Given,Steering
10/23/2022,2022-00066066,OK0140200,,W,,ROBINSON,ST,,N,,FLOOD,AVE,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
10/23/2022,2022-00066066,OK0140200,,W,,ROBINSON,ST,,N,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/23/2022,2022-00066066,OK0140200,,W,,ROBINSON,ST,,N,,FLOOD,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/23/2022,2022-00066071,OK0140200,,,,GEORGE,AVE,,E,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
10/23/2022,2022-00066071,OK0140200,,,,GEORGE,AVE,,E,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/23/2022,2022-00066085,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
10/23/2022,2022-00066085,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/23/2022,2022-00066097,OK0140200,,,,24TH,AVE,NW,,,MOUNT WILLIAMS,DR,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/23/2022,2022-00066097,OK0140200,,,,24TH,AVE,NW,,,MOUNT WILLIAMS,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/23/2022,2022-00066155,OK0140200,,,,36TH,AVE,NW,,,HAVENBROOK,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/23/2022,2022-00066155,OK0140200,,,,36TH,AVE,NW,,,HAVENBROOK,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
10/24/2022,2022-00066244,OK0140200,,,,PRIVATE PROPERTY / 2801 TECHNOLOGY PL,,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Backing
10/24/2022,2022-00066288,OK0140200,,,,120TH,AVE,NE,,,STELLA,RD,,1,D - Driver,Apparently Normal,None Given,Rain or Wet Roadway
10/24/2022,2022-00066298,OK0140200,,W,,IMHOFF,RD,,W,,STATE HWY 9,HWY,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
10/24/2022,2022-00066298,OK0140200,,W,,IMHOFF,RD,,W,,STATE HWY 9,HWY,,2,D - Driver,Apparently Normal,None Given,For Traffic Signal
10/24/2022,2022-00066398,OK0140200,,N,,INTERSTATE,DR,,W,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/24/2022,2022-00066398,OK0140200,,N,,INTERSTATE,DR,,W,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/25/2022,2022-00066473,OK0140200,,W,,TECUMSEH,RD,,,,12TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/25/2022,2022-00066473,OK0140200,,W,,TECUMSEH,RD,,,,12TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Left
10/25/2022,2022-00066476,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
10/25/2022,2022-00066476,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/25/2022,2022-00066480,OK0140200,,,,I35 SB OFF RAMP 113,RAMP,,W,,FRANKLIN,RD,,1,D - Driver,Apparently Normal,None Given,Rain or Wet Roadway
10/25/2022,2022-00066484,OK0140200,,,,CLASSEN,BLVD,,E,,BROOKS,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/25/2022,2022-00066484,OK0140200,,,,CLASSEN,BLVD,,E,,BROOKS,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/25/2022,2022-00066484,OK0140200,,,,CLASSEN,BLVD,,E,,BROOKS,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
10/25/2022,2022-00066543,OK0140200,,,,HIGHLAND,PKWY,,W,,ROBINSON,ST,,2,B - Bicyclist,Apparently Normal,None Given,To Vehicle in Intersection
10/25/2022,2022-00066543,OK0140200,,,,HIGHLAND,PKWY,,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/25/2022,2022-00066586,OK0140200,,E,,MAIN,ST,,S,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
10/25/2022,2022-00066586,OK0140200,,E,,MAIN,ST,,S,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/25/2022,2022-00066667,OK0140200,,S,,PORTER,AVE,,E,,EUFAULA,ST,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
10/25/2022,2022-00066667,OK0140200,,S,,PORTER,AVE,,E,,EUFAULA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/26/2022,2022-00066738,OK0140200,,W,,ROBINSON,ST,,,,WOODS,AVE,,1,D - Driver,Apparently Normal,None Given,Private Drive
10/26/2022,2022-00066738,OK0140200,,W,,ROBINSON,ST,,,,WOODS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/25/2022,2022-00066772,OK0140200,,,,BOARDWALK,,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Private Drive
10/25/2022,2022-00066772,OK0140200,,,,BOARDWALK,,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/26/2022,2022-00066779,OK0140200,,S,,WEBSTER,AVE,,W,,EUFAULA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/26/2022,2022-00066779,OK0140200,,S,,WEBSTER,AVE,,W,,EUFAULA,ST,,1,D - Driver,Apparently Normal,None Given,For Stop Sign
10/26/2022,2022-00066793,OK0140200,,W,,ROBINSON,ST,,N,,JONES,AVE,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
10/26/2022,2022-00066793,OK0140200,,W,,ROBINSON,ST,,N,,JONES,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/26/2022,2022-00066793,OK0140200,,W,,ROBINSON,ST,,N,,JONES,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/26/2022,2022-00066833,OK0140200,,,,PRIVATE PROPERTY / 3651 SOUTH CLASSEN BLVD,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
10/26/2022,2022-00066833,OK0140200,,,,PRIVATE PROPERTY / 3651 SOUTH CLASSEN BLVD,,,,,,,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
10/26/2022,2022-00066842,OK0140200,,E,,STATE HWY 9,HWY,,,,60TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/26/2022,2022-00066842,OK0140200,,E,,STATE HWY 9,HWY,,,,60TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/26/2022,2022-00066918,OK0140200,,E,,CEDAR LANE,RD,,,,HERITAGE,LN,,1,A - Animal,Not Applicable,Not Applicable,Animal in Roadway
10/26/2022,2022-00066918,OK0140200,,E,,CEDAR LANE,RD,,,,HERITAGE,LN,,2,D - Driver,Apparently Normal,None Given,Animal in Roadway
10/27/2022,2022-00066946,OK0140200,,E,,ROBINSON,ST,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/27/2022,2022-00066946,OK0140200,,E,,ROBINSON,ST,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
10/27/2022,2022-00067006,OK0140200,,,,BUCKINGHAM,DR,,,,WELLINGTON,PL,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
10/27/2022,2022-00067006,OK0140200,,,,BUCKINGHAM,DR,,,,WELLINGTON,PL,,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
10/27/2022,2022-00067010,OK0140200,,,,W IMHOFF RD / W SH 9,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/27/2022,2022-00067010,OK0140200,,,,W IMHOFF RD / W SH 9,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/27/2022,2022-00067107,OK0140200,,,,12TH,AVE,SE,E,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
10/27/2022,2022-00067107,OK0140200,,,,12TH,AVE,SE,E,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/27/2022,2022-00067107,OK0140200,,,,12TH,AVE,SE,E,,LINDSEY,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/27/2022,2022-00067122,OK0140200,,,,CLASSEN,BLVD,,,,RENAISSANCE,DR,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
10/27/2022,2022-00067122,OK0140200,,,,CLASSEN,BLVD,,,,RENAISSANCE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/28/2022,2022-00067180,OK0140200,,S,,WEBSTER,AVE,,W,,EUFAULA,ST,,1,D - Driver,Unknown,None Given,On Curve/Turn
10/28/2022,2022-00067186,OK0140200,,,,CHALMETTE,DR,,,,BULL RUN,ST,,1,D - Driver,Apparently Normal,None Given,Inexperienced Driver - Young
10/28/2022,2022-00067196,OK0140200,,,,I35 SB OFF RAMP 113,RAMP,,N,,I35 SB,I,,1,D - Driver,Apparently Normal,None Given,Rain or Wet Roadway
10/28/2022,2022-00067200,OK0140200,,E,,FRANKLIN,RD,,,,12TH,AVE,NE,1,A - Animal,Not Applicable,Not Applicable,Deer in Roadway
10/28/2022,2022-00067200,OK0140200,,E,,FRANKLIN,RD,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/28/2022,2022-00067241,OK0140200,,,,CLASSEN,BLVD,,,,24TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/28/2022,2022-00067241,OK0140200,,,,CLASSEN,BLVD,,,,24TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/28/2022,2022-00067278,OK0140200,,E,,ROBINSON,ST,,N,,PETERS,AVE,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/28/2022,2022-00067278,OK0140200,,E,,ROBINSON,ST,,N,,PETERS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/28/2022,2022-00067319,OK0140200,,,,12TH,AVE,NE,E,,ROCK CREEK,RD,,1,D - Driver,Apparently Normal,None Given,From Signal Light
10/28/2022,2022-00067319,OK0140200,,,,12TH,AVE,NE,E,,ROCK CREEK,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/28/2022,2022-00067321,OK0140200,,N,,JAMES GARNER,AVE,,W,,GRAY,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/28/2022,2022-00067321,OK0140200,,N,,JAMES GARNER,AVE,,W,,GRAY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/28/2022,2022-00067323,OK0140200,,W,,MAIN,ST,,N,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
10/28/2022,2022-00067323,OK0140200,,W,,MAIN,ST,,N,,BERRY,RD,,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
10/28/2022,2022-00067355,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
10/28/2022,2022-00067355,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/28/2022,2022-00067356,OK0140200,,W,,BOYD,ST,,S,,PICKARD,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/28/2022,2022-00067356,OK0140200,,W,,BOYD,ST,,S,,PICKARD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/28/2022,2022-00067363,OK0140200,,W,,LINDSEY,ST,,,,ELM,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/28/2022,2022-00067363,OK0140200,,W,,LINDSEY,ST,,,,ELM,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/28/2022,2022-00067363,OK0140200,,W,,LINDSEY,ST,,,,ELM,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/29/2022,2022-00067395,OK0140200,,W,,BOYD,ST,,S,,LAHOMA,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/29/2022,2022-00067395,OK0140200,,W,,BOYD,ST,,S,,LAHOMA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/29/2022,2022-00067458,OK0140200,,,,ALAMEDA,ST,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/29/2022,2022-00067458,OK0140200,,,,ALAMEDA,ST,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/29/2022,2022-00067472,OK0140200,,,,PRIVATE PROPERTY / 1728 SW 24TH AVE,,,,,,,,1,D - Driver,Unknown,None Given,Improper Backing
10/29/2022,2022-00067472,OK0140200,,,,PRIVATE PROPERTY / 1728 SW 24TH AVE,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/29/2022,2022-00067483,OK0140200,,,,PRIVATE PROPERTY / 6221 N INTERSTATE DR,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
10/29/2022,2022-00067483,OK0140200,,,,PRIVATE PROPERTY / 6221 N INTERSTATE DR,,,,,,,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
10/29/2022,2022-00067501,OK0140200,,,,PRIVATE PROPERTY / 1728 24TH AVE NW,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/29/2022,2022-00067501,OK0140200,,,,PRIVATE PROPERTY / 1728 24TH AVE NW,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/29/2022,2022-00067503,OK0140200,,,,12TH,AVE,SE,,,COMMERCE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/29/2022,2022-00067503,OK0140200,,,,12TH,AVE,SE,,,COMMERCE,DR,,1,D - Driver,Emotional,None Given,Human Element
10/29/2022,2022-00067505,OK0140200,,,,INTERSTATE,DR,,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/29/2022,2022-00067505,OK0140200,,,,INTERSTATE,DR,,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/29/2022,2022-00067542,OK0140200,,,,CLASSEN,BLVD,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/29/2022,2022-00067542,OK0140200,,,,CLASSEN,BLVD,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/29/2022,2022-00067580,OK0140200,,,,PRIVATE PROPERTY / 1601 E IMHOFF RD,,,,,,,,1,D - Driver,Unknown,None Given,Improper Backing
10/29/2022,2022-00067580,OK0140200,,,,PRIVATE PROPERTY / 1601 E IMHOFF RD,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/29/2022,2022-00067605,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
10/29/2022,2022-00067605,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,3,D - Driver,Emotional,None Given,No Improper Action by Driver
10/29/2022,2022-00067605,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/30/2022,2022-00067664,OK0140200,,,,W LINDSEY DR / W LINDSEY AVE,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/30/2022,2022-00067664,OK0140200,,,,W LINDSEY DR / W LINDSEY AVE,,,,,,,,1,D - Driver,Unknown,None Given,Changed Lanes Unsafely
10/30/2022,2022-00067707,OK0140200,,W,,LINDSEY,ST,,S,,PICKARD,AVE,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/30/2022,2022-00067707,OK0140200,,W,,LINDSEY,ST,,S,,PICKARD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/30/2022,2022-00067707,OK0140200,,W,,LINDSEY,ST,,S,,PICKARD,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/30/2022,2022-00067714,OK0140200,,,,GARRISON,DR,,,,WINDSOR,WAY,,1,Z - Other Cyclist,Apparently Normal,Not Applicable,Pedestrian Action
10/30/2022,2022-00067714,OK0140200,,,,GARRISON,DR,,,,WINDSOR,WAY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/30/2022,2022-00067744,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,1,D - Driver,Apparently Normal,None Given,Without Sufficient Clearance
10/30/2022,2022-00067744,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/30/2022,2022-00067782,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/30/2022,2022-00067782,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/30/2022,2022-00067798,OK0140200,,E,,GRAY,ST,,N,,PORTER,AVE,,1,D - Driver,Drinking - Ability Impaired,Breath,Alcohol DUI/DWI
10/30/2022,2022-00067798,OK0140200,,E,,GRAY,ST,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,Not Applicable,No Improper Action by Driver
10/31/2022,2022-00067941,OK0140200,,,,ALAMEDA,ST,,S,,FINDLAY,AVE,,2,D - Driver,Apparently Normal,None Given,Domestic Animal in Roadway
10/31/2022,2022-00067941,OK0140200,,,,ALAMEDA,ST,,S,,FINDLAY,AVE,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/31/2022,2022-00067942,OK0140200,,,,36TH,AVE,NW,,,CRYSTAL SPRING,DR,,1,D - Driver,Other,None Given,No Improper Action by Driver
10/31/2022,2022-00067955,OK0140200,,W,,BROOKS,ST,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/31/2022,2022-00067955,OK0140200,,W,,BROOKS,ST,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/31/2022,2022-00067962,OK0140200,,,,CLASSEN BLVD / STATE HWY 9 OFF RAMP,,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/31/2022,2022-00067962,OK0140200,,,,CLASSEN BLVD / STATE HWY 9 OFF RAMP,,,,,,,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/31/2022,2022-00067971,OK0140200,,,,24TH,AVE,SW,W,,MAIN,ST,,2,X - Pedestrian Conveyance,Apparently Normal,None Given,No Improper Action by Driver
10/31/2022,2022-00067971,OK0140200,,,,24TH,AVE,SW,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
10/31/2022,2022-00067986,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Incident Report
10/31/2022,2022-00067986,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/1/2022,2022-00068102,OK0140200,,W,,INDIAN HILLS,RD,,,,BROADWAY,,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
11/1/2022,2022-00068117,OK0140200,,,,GARRISON,DR,,,,WINDSOR,WAY,,1,D - Driver,Apparently Normal,None Given,Improper Overtaking Other
11/1/2022,2022-00068117,OK0140200,,,,GARRISON,DR,,,,WINDSOR,WAY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
11/1/2022,2022-00068176,OK0140200,,,,CLASSEN,BLVD,,E,,CEDAR LANE,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
